17,2018-06-18,良,69,229,44,76,10,22,0.72,76
18,2018-06-19,良,58,239,34,47,9,20,0.66,94
19,2018-06-20,良,95,331,58,85,12,28,0.85,128
20,2018-06-21,良,95,312,45,74,10,28,0.81,118
21,2018-06-22,良,73,246,30,64,11,33,0.67,108
22,2018-06-23,良,74,248,21,43,10,21,0.64,125
23,2018-06-24,良,88,292,40,68,11,22,0.77,137
24,2018-06-25,良,75,312,49,77,9,24,0.86,86
25,2018-06-26,良,51,221,25,50,11,23,0.84,73
26,2018-06-27,优,48,186,23,42,10,20,0.83,77
27,2018-06-28,良,65,289,24,41,12,20,0.87,104
28,2018-06-29,良,93,322,37,62,13,30,0.93,123
29,2018-06-30,良,95,343,58,86,11,23,0.92,126
0,2018-05-01,轻度污染,121,340,76,108,15,26,1.1,138
1,2018-05-02,良,97,342,53,93,11,20,0.82,111
2,2018-05-03,良,79,309,36,92,15,41,0.69,100
3,2018-05-04,良,83,265,35,90,14,27,0.68,131
4,2018-05-05,良,66,214,46,69,15,45,0.97,42
5,2018-05-06,良,71,281,51,55,9,25,0.96,57
6,2018-05-07,良,88,317,62,98,15,34,0.94,105
7,2018-05-08,良,95,322,56,109,15,49,0.97,98
8,2018-05-09,良,99,311,49,97,13,43,0.8,118
9,2018-05-10,良,82,256,46,75,10,23,0.76,118
10,2018-05-11,良,62,162,43,60,8,27,0.76,78
11,2018-05-12,良,89,294,56,79,10,33,0.95,91
12,2018-05-13,良,80,219,42,77,12,25,0.98,98
13,2018-05-14,良,77,200,45,78,15,28,1.07,102
14,2018-05-15,良,68,200,41,77,12,21,0.86,86
15,2018-05-16,良,54,149,29,53,10,21,0.8,74
16,2018-05-17,良,64,234,43,63,9,17,0.81,94
17,2018-05-18,良,77,283,33,76,12,23,0.86,118
18,2018-05-19,良,75,317,31,75,12,25,0.72,112
19,2018-05-20,优,44,96,23,40,6,16,0.56,76
20,2018-05-21,优,49,156,25,48,7,21,0.58,73
21,2018-05-22,优,42,67,27,43,6,28,0.85,46
22,2018-05-23,良,99,307,50,146,12,32,0.86,95
23,2018-05-24,良,89,252,54,125,12,47,0.99,69
24,2018-05-25,良,83,250,60,77,8,32,1.0,74
25,2018-05-26,良,71,231,49,74,7,21,0.86,90
26,2018-05-27,轻度污染,111,320,73,163,12,34,1.05,81
27,2018-05-28,轻度污染,148,351,84,245,18,51,1.08,108
28,2018-05-29,轻度污染,117,336,59,181,18,46,0.88,90
29,2018-05-30,轻度污染,127,346,73,186,16,43,0.96,122
30,2018-05-31,良,92,290,30,84,14,38,0.72,116
0,2018-04-01,中度污染,199,357,150,163,17,49,1.07,77
1,2018-04-02,中度污染,163,345,125,150,25,43,1.13,112
2,2018-04-03,中度污染,191,343,142,182,24,45,1.07,93
3,2018-04-04,良,75,231,41,96,15,26,0.54,70
4,2018-04-05,良,95,299,68,63,13,36,0.67,35
5,2018-04-05,良,95,299,68,63,13,36,0.67,35
6,2018-04-06,良,95,274,53,103,9,20,0.49,60
7,2018-04-07,良,74,205,30,97,13,25,0.4,83
8,2018-04-08,良,96,321,45,141,15,37,0.51,88
9,2018-04-09,轻度污染,108,316,70,155,18,44,0.72,77
10,2018-04-10,轻度污染,102,252,67,152,23,42,0.73,91
11,2018-04-11,轻度污染,119,292,73,179,22,37,0.75,72
12,2018-04-12,良,60,107,39,64,11,30,0.48,68
13,2018-04-13,良,55,180,30,55,11,27,0.48,72
14,2018-04-14,轻度污染,128,323,47,170,12,24,0.58,73
15,2018-04-15,轻度污染,117,316,50,183,18,32,0.6,81
16,2018-04-16,轻度污染,135,313,64,219,16,47,0.75,80
17,2018-04-17,轻度污染,117,293,58,181,14,30,0.6,124
18,2018-04-18,轻度污染,113,282,67,170,14,29,0.65,127
19,2018-04-19,轻度污染,113,306,66,140,16,27,0.66,139
20,2018-04-20,轻度污染,135,351,87,134,18,28,0.8,165
21,2018-04-21,良,92,337,61,102,16,24,0.8,123
22,2018-04-22,良,65,278,47,55,8,22,0.89,32
23,2018-04-23,良,69,316,48,65,14,27,0.88,66
24,2018-04-24,良,86,342,47,83,17,29,0.79,106
25,2018-04-25,良,100,341,53,89,18,37,0.85,122
26,2018-04-26,良,98,306,64,88,14,24,0.91,116
27,2018-04-27,轻度污染,113,335,75,110,16,41,1.26,104
28,2018-04-28,轻度污染,137,346,84,129,15,31,1.15,141
29,2018-04-29,轻度污染,112,297,78,125,18,38,1.13,126
30,2018-04-30,轻度污染,105,299,75,116,15,37,1.2,94
0,2018-03-01,轻度污染,138,356,96,139,13,38,0.98,42
1,2018-03-02,良,97,310,72,87,9,23,0.73,74
2,2018-03-03,轻度污染,134,324,101,107,7,29,0.85,53
3,2018-03-04,良,100,318,74,73,10,35,1.11,29
4,2018-03-05,良,76,323,51,79,15,31,0.74,58
5,2018-03-06,良,71,288,51,83,16,41,0.7,52
6,2018-03-07,良,80,296,58,82,20,37,0.81,57
7,2018-03-08,轻度污染,113,343,85,111,15,43,0.87,61
8,2018-03-09,轻度污染,109,314,81,106,18,45,0.73,72
9,2018-03-10,轻度污染,136,327,102,137,20,54,0.86,75
10,2018-03-11,轻度污染,143,316,107,142,19,65,0.96,62
11,2018-03-12,中度污染,177,339,137,165,23,61,1.01,88
12,2018-03-13,轻度污染,108,285,79,120,25,64,0.84,87
13,2018-03-14,中度污染,151,334,114,147,23,69,1.0,74
14,2018-03-15,轻度污染,141,320,103,126,16,44,0.88,41
15,2018-03-16,良,54,179,31,56,13,26,0.54,82
16,2018-03-17,良,71,258,50,68,7,29,0.56,70
17,2018-03-18,良,91,263,67,51,10,39,0.92,39
18,2018-03-19,轻度污染,109,301,81,87,17,51,1.13,25
19,2018-03-20,良,88,311,64,93,22,43,0.96,60
20,2018-03-21,轻度污染,107,340,80,106,17,48,0.84,55
21,2018-03-22,轻度污染,143,358,108,152,20,65,1.04,44
22,2018-03-23,中度污染,161,349,121,156,20,60,1.21,68
23,2018-03-24,中度污染,162,346,122,151,20,60,1.0,83
24,2018-03-25,严重污染,259,366,209,245,23,76,1.37,99
25,2018-03-26,重度污染,202,363,161,211,20,68,1.34,83
26,2018-03-27,轻度污染,106,276,78,117,21,42,0.81,93
27,2018-03-28,良,98,259,67,117,19,44,0.8,104
28,2018-03-29,轻度污染,148,333,107,184,28,61,1.1,93
29,2018-03-30,良,77,194,54,87,19,31,0.59,88
30,2018-03-31,中度污染,171,356,129,141,13,43,0.84,50
0,2018-02-01,中度污染,169,335,128,187,32,68,1.33,28
1,2018-02-02,轻度污染,116,309,69,151,20,47,0.78,41
2,2018-02-03,良,80,289,53,106,33,53,0.9,33
3,2018-02-04,轻度污染,101,338,75,126,26,58,0.94,39
4,2018-02-05,轻度污染,114,351,85,133,28,54,0.96,40
5,2018-02-06,良,81,235,59,86,16,40,0.73,44
6,2018-02-07,轻度污染,107,290,76,123,21,42,0.84,48
7,2018-02-08,轻度污染,105,259,72,131,23,52,0.99,50
8,2018-02-09,中度污染,185,311,143,185,35,76,1.63,28
9,2018-02-10,轻度污染,147,314,86,222,35,48,1.13,43
10,2018-02-11,中度污染,155,354,77,249,21,40,0.89,50
11,2018-02-12,良,88,268,48,124,19,40,0.77,49
12,2018-02-13,轻度污染,101,288,72,131,21,39,0.84,67
13,2018-02-14,中度污染,171,356,129,186,30,39,1.21,85
14,2018-02-15,良,80,199,58,77,21,17,0.71,80
15,2018-02-16,轻度污染,120,187,89,111,20,20,0.81,63
16,2018-02-17,中度污染,169,320,128,146,14,22,0.95,85
17,2018-02-18,良,67,204,47,64,21,17,0.59,72
18,2018-02-19,良,75,260,54,71,12,21,0.64,63
19,2018-02-20,轻度污染,147,340,111,130,17,38,1.05,53
20,2018-02-21,重度污染,215,363,164,149,8,30,1.47,31
21,2018-02-22,中度污染,164,363,124,120,7,25,1.1,72
22,2018-02-23,良,92,318,68,84,11,28,0.8,75
23,2018-02-24,轻度污染,109,335,81,120,19,31,0.9,58
24,2018-02-25,良,71,197,50,68,13,25,0.59,64
25,2018-02-26,轻度污染,141,318,107,126,14,43,0.85,52
26,2018-02-27,中度污染,157,325,118,141,19,53,0.98,49
27,2018-02-28,中度污染,194,341,149,125,7,34,1.31,48
0,2018-01-01,严重污染,283,365,232,332,20,65,1.9,43
1,2018-01-02,中度污染,179,327,136,230,31,61,1.32,33
2,2018-01-03,良,88,281,59,116,35,39,0.84,36
3,2018-01-04,良,83,296,60,71,21,37,1.03,36
4,2018-01-05,轻度污染,125,330,94,119,21,48,1.08,43
5,2018-01-06,中度污染,185,355,140,177,42,70,1.64,43
6,2018-01-07,重度污染,222,364,171,199,39,70,1.96,14
7,2018-01-08,中度污染,151,354,112,146,18,27,0.97,56
8,2018-01-09,良,69,262,39,86,24,34,0.64,53
9,2018-01-10,良,76,299,39,101,22,42,0.71,41
10,2018-01-11,良,80,290,55,106,30,49,0.96,30
11,2018-01-12,良,69,186,42,85,29,48,0.77,29
12,2018-01-13,轻度污染,108,252,80,114,32,63,0.97,24
13,2018-01-14,轻度污染,140,290,106,134,30,77,1.2,22
14,2018-01-15,重度污染,250,347,199,244,39,90,1.82,18
15,2018-01-16,严重污染,292,352,241,260,37,78,2.15,7
16,2018-01-17,严重污染,275,353,224,219,21,53,1.56,25
17,2018-01-18,严重污染,319,358,268,296,23,63,1.97,25
18,2018-01-19,严重污染,312,361,261,296,21,69,1.76,27
19,2018-01-20,严重污染,275,347,224,255,19,67,1.77,31
20,2018-01-21,严重污染,311,361,260,279,18,65,1.68,32
21,2018-01-22,严重污染,277,360,227,271,13,49,1.67,22
22,2018-01-23,良,82,211,59,83,24,34,0.75,42
23,2018-01-24,良,90,296,66,98,25,38,0.78,40
24,2018-01-25,良,65,253,46,76,31,33,0.73,46
25,2018-01-26,良,68,254,48,70,28,28,0.68,53
26,2018-01-27,良,93,286,69,91,23,35,0.96,36
27,2018-01-28,重度污染,214,363,166,155,26,40,1.33,38
28,2018-01-29,严重污染,277,366,226,231,19,49,1.54,38
29,2018-01-30,重度污染,203,340,159,195,26,65,1.4,35
30,2018-01-31,中度污染,170,330,128,176,33,63,1.18,52
0,2017-12-01,中度污染,160,352,120,193,24,67,1.43,20
1,2017-12-02,中度污染,155,325,117,166,20,57,1.19,42
2,2017-12-03,重度污染,235,353,184,249,28,77,1.96,16
3,2017-12-04,轻度污染,136,304,104,160,23,50,1.15,31
4,2017-12-05,轻度污染,119,306,86,149,32,63,1.13,30
5,2017-12-06,重度污染,231,366,180,234,18,70,1.85,26
6,2017-12-07,重度污染,222,365,174,255,33,81,1.79,35
7,2017-12-08,良,81,242,55,107,25,52,0.83,29
8,2017-12-09,轻度污染,103,297,77,135,29,58,0.94,28
9,2017-12-10,轻度污染,117,330,86,156,30,55,1.11,33
10,2017-12-11,轻度污染,118,326,86,174,36,68,1.22,23
11,2017-12-12,良,66,154,41,79,20,34,0.62,37
12,2017-12-13,良,71,170,51,80,20,35,0.64,35
13,2017-12-14,轻度污染,116,290,86,119,26,52,0.92,20
14,2017-12-15,中度污染,185,340,139,164,16,53,1.41,6
15,2017-12-16,轻度污染,147,353,107,156,16,43,1.06,30
16,2017-12-17,良,88,300,59,119,27,56,0.87,31
17,2017-12-18,轻度污染,108,339,81,137,32,60,1.03,27
18,2017-12-19,轻度污染,104,325,76,132,32,59,1.0,26
19,2017-12-20,轻度污染,107,321,78,145,30,56,0.98,30
20,2017-12-21,轻度污染,108,279,80,145,34,64,1.25,28
21,2017-12-22,中度污染,171,335,130,208,45,85,1.25,21
22,2017-12-23,严重污染,271,366,220,308,48,106,2.04,15
23,2017-12-24,中度污染,194,352,133,249,26,62,1.27,38
24,2017-12-25,轻度污染,108,301,69,164,29,63,0.93,32
25,2017-12-26,轻度污染,139,315,105,202,35,75,1.14,25
26,2017-12-27,轻度污染,125,246,94,153,17,49,0.93,39
27,2017-12-28,轻度污染,128,213,96,150,16,55,0.87,25
28,2017-12-29,重度污染,239,303,188,245,18,75,1.67,13
29,2017-12-30,严重污染,326,358,275,370,12,67,2.29,17
30,2017-12-31,重度污染,215,329,173,272,24,67,1.59,32
0,2017-11-01,轻度污染,126,324,94,166,24,89,1.15,47
1,2017-11-02,轻度污染,128,302,96,166,25,77,1.12,68
2,2017-11-03,中度污染,159,347,119,189,24,59,1.15,45
3,2017-11-04,良,58,109,28,64,15,41,0.53,51
4,2017-11-05,良,69,147,44,87,16,49,0.57,48
5,2017-11-06,良,97,233,72,123,21,68,0.84,44
6,2017-11-07,中度污染,181,342,139,213,26,91,1.34,35
7,2017-11-08,中度污染,185,350,138,256,26,79,1.25,42
8,2017-11-09,良,93,244,49,134,17,49,0.7,62
9,2017-11-10,良,98,308,58,141,23,58,0.84,33
10,2017-11-11,良,75,286,37,98,30,59,0.8,28
11,2017-11-12,良,87,300,61,115,19,61,0.78,32
12,2017-11-13,轻度污染,149,359,112,176,20,78,1.3,22
13,2017-11-14,轻度污染,131,340,88,182,25,67,1.19,24
14,2017-11-15,轻度污染,121,328,88,179,29,67,1.27,18
15,2017-11-16,轻度污染,101,276,74,125,20,57,0.88,30
16,2017-11-17,中度污染,152,345,111,168,21,60,1.22,12
17,2017-11-18,良,65,291,34,79,22,38,0.83,38
18,2017-11-19,良,82,303,57,96,21,55,0.88,19
19,2017-11-20,轻度污染,110,317,82,110,13,46,0.85,28
20,2017-11-21,轻度污染,131,327,99,136,19,58,0.99,29
21,2017-11-22,轻度污染,122,352,84,144,19,51,0.78,32
22,2017-11-23,良,84,307,51,116,22,51,0.87,31
23,2017-11-24,良,96,336,63,136,29,62,0.91,24
24,2017-11-25,轻度污染,116,336,87,153,23,61,0.89,41
25,2017-11-26,轻度污染,102,295,71,147,24,50,0.84,41
26,2017-11-27,良,82,203,57,105,16,44,0.78,48
27,2017-11-28,中度污染,158,328,117,187,24,59,1.17,45
28,2017-11-29,良,88,233,36,125,17,35,0.66,35
29,2017-11-30,良,88,321,56,113,15,45,0.87,26
0,2017-10-01,优,46,144,31,41,10,31,0.91,23
1,2017-10-02,良,51,229,25,52,21,28,0.74,73
2,2017-10-03,优,46,245,15,46,19,28,0.53,47
3,2017-10-05,良,61,319,43,63,20,39,0.95,31
4,2017-10-06,良,73,328,50,88,16,38,0.83,52
5,2017-10-07,良,83,305,58,107,22,45,0.96,58
6,2017-10-08,良,86,301,53,84,14,36,0.79,101
7,2017-10-09,良,89,341,62,96,12,37,0.71,79
8,2017-10-10,良,79,329,58,89,9,38,1.07,10
9,2017-10-11,优,44,238,27,43,15,36,0.75,39
10,2017-10-12,良,56,288,37,62,20,44,0.96,39
11,2017-10-13,良,79,315,55,102,21,52,1.1,36
12,2017-10-14,良,81,306,54,105,24,50,0.8,63
13,2017-10-15,良,78,295,48,98,26,46,0.73,58
14,2017-10-16,良,90,317,58,115,34,57,1.13,62
15,2017-10-17,中度污染,169,363,129,187,27,65,1.31,24
16,2017-10-18,良,68,281,47,78,20,56,0.95,33
17,2017-10-19,轻度污染,119,336,90,136,24,57,1.3,55
18,2017-10-20,中度污染,172,354,130,206,32,81,1.95,56
19,2017-10-21,中度污染,193,365,148,215,24,80,1.91,62
20,2017-10-22,重度污染,244,365,193,257,23,73,1.8,44
21,2017-10-23,良,82,271,53,110,27,56,0.99,47
22,2017-10-24,良,78,226,51,102,18,57,0.72,65
23,2017-10-25,良,87,223,62,113,18,71,0.76,42
24,2017-10-26,良,99,255,73,131,19,70,0.83,51
25,2017-10-27,中度污染,152,331,114,165,17,67,1.03,75
26,2017-10-28,中度污染,192,357,146,212,18,79,1.35,65
27,2017-10-29,轻度污染,105,344,58,133,16,39,0.71,47
28,2017-10-30,良,77,267,43,101,27,61,0.9,30
29,2017-10-31,良,87,260,63,117,19,71,0.89,32
0,2017-09-01,良,79,324,42,81,16,36,0.78,82
1,2017-09-02,良,69,275,41,65,11,34,0.62,76
2,2017-09-03,良,61,256,37,65,13,32,0.66,65
3,2017-09-04,优,38,105,23,30,8,21,0.54,62
4,2017-09-05,优,44,144,25,46,12,31,0.82,49
5,2017-09-06,良,63,296,43,62,13,39,0.98,58
6,2017-09-07,良,70,289,46,65,11,33,0.89,65
7,2017-09-08,良,83,320,58,95,18,46,1.2,13
8,2017-09-09,良,91,322,63,92,10,28,0.79,130
9,2017-09-10,良,68,307,48,61,11,24,0.82,68
10,2017-09-11,良,75,316,40,72,22,34,1.09,92
11,2017-09-12,轻度污染,108,358,64,114,23,45,1.16,122
12,2017-09-13,良,94,332,58,88,11,32,0.78,105
13,2017-09-14,良,73,266,33,71,15,36,0.63,102
14,2017-09-15,良,90,330,51,98,22,31,0.77,112
15,2017-09-16,轻度污染,103,343,63,118,30,39,1.01,119
16,2017-09-17,中度污染,151,364,98,157,24,49,1.26,106
17,2017-09-18,轻度污染,115,340,60,142,19,49,0.94,114
18,2017-09-19,轻度污染,111,344,74,162,21,57,1.04,102
19,2017-09-20,轻度污染,120,362,78,156,23,51,1.02,87
20,2017-09-21,轻度污染,106,349,69,116,15,38,0.94,95
21,2017-09-22,良,95,338,58,99,14,36,0.85,104
22,2017-09-23,良,94,319,60,98,13,30,0.92,96
23,2017-09-24,良,68,264,46,69,10,24,0.71,90
24,2017-09-25,优,47,169,32,42,10,24,0.61,53
25,2017-09-26,良,63,277,44,58,11,29,0.95,34
26,2017-09-27,良,63,302,38,62,13,35,0.82,55
27,2017-09-28,良,69,302,37,85,17,49,0.81,72
28,2017-09-29,良,98,346,65,114,19,51,0.96,72
29,2017-09-30,良,72,277,51,81,11,33,0.7,64
0,2017-08-01,优,47,154,18,46,7,14,0.48,52
1,2017-08-02,优,38,107,20,35,6,14,0.53,64
2,2017-08-03,优,40,114,23,40,7,20,0.75,47
3,2017-08-04,良,76,301,50,84,8,26,0.91,85
4,2017-08-05,轻度污染,101,343,74,114,8,32,1.17,80
5,2017-08-06,良,97,328,55,113,11,32,1.09,104
6,2017-08-07,良,75,286,38,80,9,28,0.88,103
7,2017-08-08,良,60,259,39,61,10,22,0.7,88
8,2017-08-09,良,72,312,33,61,11,21,0.71,108
9,2017-08-10,良,85,310,28,69,13,27,0.71,132
10,2017-08-11,良,75,271,41,88,10,30,0.84,93
11,2017-08-12,良,70,296,45,74,11,26,0.72,84
12,2017-08-13,良,55,244,33,55,14,29,0.93,83
13,2017-08-14,良,69,311,43,70,13,25,0.72,82
14,2017-08-15,良,71,292,36,75,19,37,0.81,78
15,2017-08-16,良,69,285,35,69,13,32,0.66,80
16,2017-08-17,良,75,314,38,73,13,24,0.74,99
17,2017-08-18,良,64,275,38,68,10,26,0.7,80
18,2017-08-19,优,41,91,19,38,11,23,0.62,50
19,2017-08-20,良,62,279,35,67,20,32,0.95,74
20,2017-08-21,良,91,345,55,103,16,42,0.96,90
21,2017-08-22,良,70,284,42,67,11,24,0.64,89
22,2017-08-23,良,68,307,26,62,10,25,0.65,114
23,2017-08-24,良,82,345,43,87,15,28,0.9,111
24,2017-08-25,良,96,365,39,90,32,41,0.93,108
25,2017-08-26,良,78,351,30,78,24,37,0.68,98
26,2017-08-27,良,60,285,23,60,14,25,0.59,97
27,2017-08-28,良,75,350,43,87,14,31,0.86,86
28,2017-08-29,良,53,306,26,53,15,29,0.84,71
29,2017-08-30,优,34,111,19,29,8,26,0.54,56
30,2017-08-31,良,51,232,32,51,14,30,0.65,47
0,2017-07-01,良,56,202,32,56,8,17,0.58,65
1,2017-07-02,优,46,170,22,42,8,15,0.55,65
2,2017-07-03,良,79,286,36,73,9,21,0.69,104
3,2017-07-04,良,94,327,43,88,11,29,0.81,117
4,2017-07-05,良,94,336,43,103,11,34,0.75,107
5,2017-07-06,优,48,168,25,50,8,27,0.65,36
6,2017-07-07,优,31,74,13,25,7,13,0.49,57
7,2017-07-08,良,52,193,24,50,8,19,0.57,71
8,2017-07-09,优,38,137,22,36,8,22,0.53,33
9,2017-07-10,良,60,220,26,55,12,22,0.66,67
10,2017-07-11,良,69,230,25,58,10,22,0.59,100
11,2017-07-12,良,58,175,28,58,10,22,0.61,73
12,2017-07-13,良,55,160,19,49,11,23,0.56,76
13,2017-07-14,良,54,185,24,53,9,24,0.6,71
14,2017-07-15,优,30,42,16,29,6,25,0.59,36
15,2017-07-16,优,42,115,21,39,6,17,0.54,64
16,2017-07-17,良,60,233,30,61,8,28,0.74,70
17,2017-07-18,良,64,236,40,77,7,31,0.74,66
18,2017-07-19,良,62,252,27,63,8,24,0.67,75
19,2017-07-20,良,61,248,26,56,10,23,0.59,82
20,2017-07-21,良,57,230,23,53,8,25,0.62,76
21,2017-07-22,良,70,284,26,64,9,30,0.78,91
22,2017-07-23,良,78,285,30,76,11,29,0.7,101
23,2017-07-24,良,76,281,31,78,13,32,0.73,100
24,2017-07-25,良,100,331,64,124,12,30,1.18,111
25,2017-07-26,良,72,240,46,84,8,16,0.88,97
26,2017-07-27,良,92,324,54,93,8,22,0.95,112
27,2017-07-28,良,83,310,60,96,8,29,1.26,56
28,2017-07-29,良,68,276,45,84,8,22,1.01,72
29,2017-07-30,良,63,184,39,76,8,23,0.78,57
30,2017-07-31,优,34,49,19,34,8,19,0.65,24
0,2017-06-01,中度污染,164,367,76,223,31,49,1.09,160
1,2017-06-02,轻度污染,104,300,46,137,18,17,0.63,160
2,2017-06-03,良,92,310,35,110,19,25,0.77,99
3,2017-06-04,良,73,281,19,79,18,27,0.5,104
4,2017-06-05,良,52,188,19,49,10,22,0.45,85
5,2017-06-06,优,50,174,24,39,7,14,0.57,89
6,2017-06-07,良,82,321,33,84,12,38,0.76,105
7,2017-06-08,良,92,298,52,124,15,58,0.96,85
8,2017-06-09,良,95,305,38,100,15,45,1.0,124
9,2017-06-10,良,94,335,63,105,14,43,1.12,64
10,2017-06-11,轻度污染,113,354,84,128,13,25,1.08,100
11,2017-06-12,良,81,307,22,88,16,35,0.53,107
12,2017-06-13,良,91,317,25,92,20,41,0.55,119
13,2017-06-14,轻度污染,103,324,39,109,20,36,0.64,127
14,2017-06-15,轻度污染,126,319,45,122,16,29,0.69,177
15,2017-06-16,轻度污染,132,331,51,133,21,41,0.8,174
16,2017-06-17,轻度污染,133,340,48,108,17,30,0.68,189
17,2017-06-18,轻度污染,130,350,43,96,17,23,0.64,187
18,2017-06-19,轻度污染,106,339,44,94,16,22,0.57,161
19,2017-06-20,良,92,322,50,99,13,26,0.86,114
20,2017-06-21,良,95,324,47,99,14,24,0.65,119
21,2017-06-22,轻度污染,107,360,60,107,11,18,0.78,129
22,2017-06-23,良,70,288,37,69,8,21,0.73,100
23,2017-06-24,良,93,351,50,84,12,23,0.91,128
24,2017-06-25,良,95,334,37,83,18,29,0.86,131
25,2017-06-26,轻度污染,123,359,57,137,36,47,1.09,127
26,2017-06-27,轻度污染,138,358,72,126,14,27,0.91,163
27,2017-06-28,轻度污染,117,336,58,114,13,27,0.79,153
28,2017-06-29,轻度污染,103,327,59,106,11,21,0.76,143
29,2017-06-30,轻度污染,122,356,74,120,10,20,0.81,167
0,2017-05-01,轻度污染,122,336,70,156,28,53,0.88,115
1,2017-05-02,轻度污染,102,307,59,133,17,29,0.67,99
2,2017-05-03,良,60,198,30,67,11,22,0.51,70
3,2017-05-04,良,59,186,37,63,15,27,0.8,71
4,2017-05-05,重度污染,209,289,109,242,22,37,0.86,81
5,2017-05-06,严重污染,499,365,267,751,24,46,0.87,75
6,2017-05-07,严重污染,287,364,171,375,19,40,0.81,89
7,2017-05-08,轻度污染,110,323,75,139,12,26,0.67,100
8,2017-05-09,良,71,250,39,79,17,24,0.68,98
9,2017-05-10,良,81,269,42,103,15,26,0.7,98
10,2017-05-11,良,86,251,62,110,22,44,0.9,79
11,2017-05-12,良,80,252,43,89,19,33,0.74,94
12,2017-05-13,良,90,304,36,114,16,20,0.68,143
13,2017-05-14,轻度污染,102,338,46,152,20,36,0.73,108
14,2017-05-15,良,87,338,43,122,22,46,0.79,81
15,2017-05-16,良,90,347,44,104,22,40,0.93,98
16,2017-05-17,良,92,289,40,98,12,34,0.75,130
17,2017-05-18,轻度污染,102,282,40,86,13,27,0.87,157
18,2017-05-19,轻度污染,116,322,55,109,15,32,0.84,171
19,2017-05-20,轻度污染,133,360,71,130,16,30,0.91,163
20,2017-05-20,轻度污染,133,360,71,130,16,30,0.91,163
21,2017-05-21,轻度污染,106,313,74,124,8,24,0.74,112
22,2017-05-22,良,98,310,54,117,12,26,0.75,110
23,2017-05-23,良,61,278,27,65,21,40,0.95,64
24,2017-05-24,良,99,360,52,117,48,47,1.14,99
25,2017-05-25,良,97,347,36,104,21,26,0.71,155
26,2017-05-26,良,89,277,32,98,19,26,0.63,132
27,2017-05-27,良,98,257,42,110,17,37,0.77,133
28,2017-05-28,轻度污染,105,271,41,104,16,30,0.75,149
29,2017-05-29,轻度污染,117,322,45,112,21,32,0.79,170
30,2017-05-30,轻度污染,105,319,47,124,22,34,0.78,147
31,2017-05-31,轻度污染,124,345,65,164,25,41,0.89,141
0,2017-04-01,轻度污染,113,324,81,147,22,42,1.08,84
1,2017-04-02,轻度污染,113,337,73,135,22,41,1.01,96
2,2017-04-03,良,92,260,53,115,24,40,0.9,108
3,2017-04-04,良,96,285,68,119,22,46,0.91,63
4,2017-04-05,轻度污染,116,318,87,117,17,35,1.09,51
5,2017-04-06,轻度污染,140,344,106,160,23,39,1.27,87
6,2017-04-07,轻度污染,122,309,91,147,17,39,1.11,92
7,2017-04-08,轻度污染,138,348,104,166,24,41,1.21,74
8,2017-04-09,良,96,357,49,125,19,33,0.98,67
9,2017-04-10,良,66,258,39,74,23,42,0.97,44
10,2017-04-11,良,80,306,57,84,15,33,1.01,60
11,2017-04-12,轻度污染,105,336,68,140,21,45,1.13,79
12,2017-04-13,良,88,293,45,113,20,37,0.85,98
13,2017-04-14,良,76,218,39,95,20,36,0.94,102
14,2017-04-15,轻度污染,114,331,67,167,24,62,1.35,75
15,2017-04-16,轻度污染,129,340,89,176,24,49,1.19,104
16,2017-04-17,轻度污染,108,295,38,155,17,23,0.74,85
17,2017-04-18,轻度污染,104,320,33,155,21,33,0.61,87
18,2017-04-19,良,97,315,37,139,30,45,0.79,93
19,2017-04-20,良,86,290,48,112,30,37,0.98,71
20,2017-04-21,轻度污染,106,358,47,160,25,40,0.81,69
21,2017-04-22,良,93,351,52,112,20,40,0.78,92
22,2017-04-23,良,92,329,41,111,26,35,0.79,116
23,2017-04-23,良,92,329,41,111,26,35,0.79,116
24,2017-04-24,良,88,292,43,111,22,38,0.82,113
25,2017-04-25,轻度污染,131,363,91,189,29,49,1.16,88
26,2017-04-26,良,85,343,46,106,24,33,0.73,103
27,2017-04-27,良,94,355,46,128,31,48,0.73,91
28,2017-04-28,良,97,353,52,136,25,37,0.73,126
29,2017-04-29,良,95,299,45,124,23,29,0.7,137
30,2017-04-30,良,90,250,46,99,19,29,0.66,134
0,2017-03-01,轻度污染,132,347,66,178,22,39,1.02,52
1,2017-03-02,良,82,293,47,111,23,46,0.92,50
2,2017-03-03,良,93,296,61,135,36,62,1.21,46
3,2017-03-04,轻度污染,135,314,100,198,40,81,1.49,41
4,2017-03-05,重度污染,212,365,150,295,61,83,1.83,48
5,2017-03-06,良,69,234,32,87,26,43,0.88,56
6,2017-03-07,良,90,303,49,129,36,52,1.12,48
7,2017-03-08,良,83,292,42,114,30,48,0.92,55
8,2017-03-09,轻度污染,116,348,79,178,38,70,1.36,51
9,2017-03-10,中度污染,160,363,120,232,77,94,1.83,48
10,2017-03-11,中度污染,187,359,143,243,38,80,1.3,69
11,2017-03-12,轻度污染,124,325,79,182,33,50,1.07,72
12,2017-03-13,良,85,344,25,118,27,39,0.76,59
13,2017-03-14,良,93,334,52,130,36,56,1.01,51
14,2017-03-15,轻度污染,109,347,72,162,38,64,1.27,56
15,2017-03-16,良,79,230,53,103,23,44,0.73,75
16,2017-03-17,轻度污染,104,287,74,130,22,46,0.89,96
